SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1600, 16, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01820000, -0.74159998, 0.01830000, -0.67030001, -0.00200000, 0.00300000, -0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 17, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01810000, -0.74180001, 0.01830000, -0.66999996, 0.00200000, 0.00400000, -0.01100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.1600, 16, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62939996, 0.76669997, 0.12300000, 0.02840000, 0.00400000, 0.00600000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 18, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01810000, -0.74199998, 0.01840000, -0.66979998, 0.00400000, 0.00000000, -0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1900, 19, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01800000, -0.74210000, 0.01850000, -0.66969997, 0.00000000, 0.00000000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.1700, 17, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62939996, 0.76669997, 0.12289999, 0.02830000, 0.00100000, 0.00900000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.1800, 18, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62939996, 0.76659995, 0.12289999, 0.02820000, -0.00200000, 0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2000, 20, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01800000, -0.74229997, 0.01850000, -0.66939998, -0.00100000, 0.00000000, -0.01800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.1900, 19, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62949997, 0.76659995, 0.12300000, 0.02820000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2100, 21, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01800000, -0.74259996, 0.01850000, -0.66909999, 0.00200000, -0.00200000, -0.02200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2200, 22, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01800000, -0.74280000, 0.01850000, -0.66889995, 0.00600000, -0.00500000, -0.01300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.2000, 20, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62949997, 0.76659995, 0.12300000, 0.02810000, 0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2300, 23, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01820000, -0.74289995, 0.01840000, -0.66880000, 0.00800000, 0.00100000, 0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.2100, 21, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62949997, 0.76659995, 0.12289999, 0.02810000, 0.00900000, -0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2400, 24, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01840000, -0.74289995, 0.01820000, -0.66869998, 0.00800000, 0.00400000, 0.01700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.2200, 22, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62959999, 0.76650000, 0.12289999, 0.02820000, 0.01200000, -0.00200000, 0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2500, 25, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01840000, -0.74299997, 0.01810000, -0.66869998, 0.00800000, 0.00700000, 0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.2300, 23, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62959999, 0.76650000, 0.12289999, 0.02820000, 0.00900000, -0.00100000, 0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2600, 26, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01830000, -0.74299997, 0.01820000, -0.66859996, 0.00400000, 0.00400000, -0.02500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.2400, 24, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62970001, 0.76650000, 0.12280000, 0.02820000, 0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2700, 27, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01830000, -0.74299997, 0.01820000, -0.66859996, 0.00700000, 0.00100000, -0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.2500, 25, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62970001, 0.76639998, 0.12289999, 0.02820000, -0.00100000, 0.00300000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.2600, 26, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62979996, 0.76639998, 0.12289999, 0.02820000, -0.00800000, 0.00600000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.2700, 27, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62979996, 0.76629996, 0.12300000, 0.02820000, -0.01400000, 0.00900000, -0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.2800, 28, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62979996, 0.76629996, 0.12320000, 0.02820000, -0.01700000, 0.00400000, -0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2800, 28, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01850000, -0.74299997, 0.01800000, -0.66869998, 0.01200000, 0.00200000, 0.01300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.2900, 29, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01870000, -0.74280000, 0.01780000, -0.66889995, 0.01200000, 0.00700000, -0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.2900, 29, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62989998, 0.76620001, 0.12329999, 0.02820000, -0.01000000, 0.00100000, -0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3000, 30, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01860000, -0.74269998, 0.01790000, -0.66899997, 0.00800000, 0.00300000, -0.02800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3100, 31, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01850000, -0.74269998, 0.01800000, -0.66909999, 0.00700000, -0.00600000, -0.01200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.3000, 30, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62989998, 0.76620001, 0.12340000, 0.02810000, 0.00000000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3200, 32, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01880000, -0.74250001, 0.01760000, -0.66929996, 0.00600000, -0.00500000, 0.01600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3300, 33, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01910000, -0.74229997, 0.01720000, -0.66939998, 0.00200000, 0.00400000, 0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.3100, 31, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62989998, 0.76620001, 0.12340000, 0.02810000, 0.00600000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3400, 34, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01910000, -0.74229997, 0.01720000, -0.66939998, 0.00000000, 0.00800000, -0.01200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.3200, 32, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62989998, 0.76620001, 0.12350000, 0.02810000, 0.01000000, -0.00300000, 0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.3300, 33, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62989998, 0.76620001, 0.12350000, 0.02810000, 0.01000000, -0.00100000, 0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3500, 35, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01890000, -0.74229997, 0.01730000, -0.66949999, 0.00300000, 0.00000000, -0.01100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.3400, 34, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62989998, 0.76620001, 0.12350000, 0.02800000, 0.00700000, 0.00400000, 0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3600, 36, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01910000, -0.74210000, 0.01720000, -0.66969997, 0.00200000, -0.00400000, -0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.3500, 35, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.62989998, 0.76609999, 0.12350000, 0.02800000, 0.00500000, 0.00900000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3700, 37, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01940000, -0.74199998, 0.01690000, -0.66990000, -0.00200000, 0.00200000, -0.00900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3800, 38, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01940000, -0.74199998, 0.01680000, -0.66979998, -0.00100000, 0.00400000, -0.01500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.3600, 36, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.63000000, 0.76609999, 0.12350000, 0.02790000, 0.00100000, 0.01000000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.3900, 39, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01930000, -0.74189997, 0.01680000, -0.66990000, 0.00400000, 0.00000000, -0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
